年,月,発生時間,災害状況,業種_大分類,業種_中分類,業種_小分類,事業場規模,起因物_大分類,起因物_中分類,起因物_小分類,事故の型,年齢
1,8,9～10,被災者は岸壁でトラック上の4吊目のスリングを外し引き抜こうとした。そのとき、スリングが引き抜けず、後傾体勢で力を入れてスリングを外そうとしていた。その際、運転手がテコ棒で隙間を作ったため、スリングが一気に抜け、その反動から体勢を崩し足場台から転落して、左太腿を負傷した。,貨物取扱業,港湾運送業,港湾荷役業,30～49,物上げ装置、運搬機械,動力運搬機,トラック,墜落、転落,19
1,8,11～12,配達のため、30㎏のお米を持ち上げようとしたところ、腰を負傷した。,貨物取扱業,陸上貨物取扱業,陸上貨物取扱業,100～299,荷,荷,荷姿の物,動作の反動、無理な動作,20
1,8,9～10,倉庫内にて、出荷作業中のフォークリフトが左後方にバックし、伝票確認しながら歩行していたため気付かず、フォークリフトの右後輪が右足背に乗り骨折した。,貨物取扱業,陸上貨物取扱業,陸上貨物取扱業,30～49,物上げ装置、運搬機械,動力運搬機,フォークリフト,激突され,53
1,8,17～18,センター内コラム加工場で材料を移動するためクレーンで吊っているとき、ボタン操作を誤り自分の方へ動かしたため転倒した。その際、吊っているコラムと置いてあるコラムに右足下部を挟まれ、右足脛を骨折した。,貨物取扱業,陸上貨物取扱業,陸上貨物取扱業,10～29,物上げ装置、運搬機械,動力クレーン等,クレーン,はさまれ、巻き込まれ,61
1,8,14～15,流通センター2階ホーム上にて、倉庫スペースがなかったため、鉄台車を2段重ねて保管しているものを手前に引き降ろそうとして、右足親指に車輪部分が落下し骨折した。,貨物取扱業,陸上貨物取扱業,陸上貨物取扱業,50～99,その他の装置等,人力機械工具等,人力運搬機,飛来、落下,50
1,8,16～17,作業現場にて、シュート作業を行っている際、荷物をカートへ積み込んでいるとき、左手小指を挟み骨折した。,貨物取扱業,陸上貨物取扱業,陸上貨物取扱業,50～99,その他の装置等,人力機械工具等,人力運搬機,はさまれ、巻き込まれ,42
1,8,13～14,プレハブ倉庫2階建解体工事にて、2階床パネルを解体作業中、誤って足を踏み外し、高さ2m90㎝から1階土間へ落下した。その際、左足踵を骨折した。,貨物取扱業,港湾運送業,一般港湾運送業,1～9,仮設物、建築物、構築物等,仮設物、建築物、構築物等,作業床、歩み板,墜落、転落,51
1,8,12～13,フェリーターミナルにて、船停泊中、船内甲板にて客室清掃中、掃除機に躓き転倒し、右膝を床面に打ち負傷した。,貨物取扱業,港湾運送業,港湾荷役業,100～299,動力機械,一般動力機械,その他の一般動力機械,転倒,61
1,9,13～14,物流会社営業所で、パレットに積まれた特売品を店舗ごとにカートラックへピッキングしていた。その際、パレットの商品が少なくなったため、パレットに乗って商品を持ち、パレットから下りようとしたとき、右足を踏み外して捻挫した。,貨物取扱業,陸上貨物取扱業,陸上貨物取扱業,100～299,その他の装置等,用具,その他の用具,激突,45
1,9,17～18,構内で作業中、段ボールを取りに行く途中で、床に敷いてあるパレットとパレットの間に足を挟んで転倒した。その際、左足首を捻挫し、頭部に打撲傷を負った。,貨物取扱業,陸上貨物取扱業,陸上貨物取扱業,300～499,その他の装置等,用具,その他の用具,転倒,64
1,9,14～15,ロールパレットボックスを設置していた際、ボックスの横バーが外れて落下し、鼻に当たり骨折した。,貨物取扱業,陸上貨物取扱業,陸上貨物取扱業,500～999,その他の装置等,人力機械工具等,人力運搬機,飛来、落下,50
1,9,16～17,作業場にて、仕分け作業中、スポットクーラーに接続されている排気ダクトの送風方向を変える作業中、ダクト部分（1.2㎏）が落下し、首から肩に当たり、頸椎を捻挫した。,貨物取扱業,陸上貨物取扱業,陸上貨物取扱業,50～99,物質、材料,材料,金属材料,飛来、落下,40
1,9,13～14,ソーターの流し作業中、インダクション投入場所に上ろうとした際、階段を踏み外して前に倒れ頭頂部・額・両膝を負傷した。,貨物取扱業,陸上貨物取扱業,陸上貨物取扱業,100～299,仮設物、建築物、構築物等,仮設物、建築物、構築物等,階段、桟橋,転倒,42
1,9,8～9,船内でコンテナの玉掛け作業を終えて、コンテナ上で退避している際に、コンテナとコンテナの間から転落し、第12胸椎破裂骨折を負った。,貨物取扱業,港湾運送業,港湾荷役業,50～99,荷,荷,荷姿の物,墜落、転落,30
1,9,15～16,配送センターで商品をビニール紐で縛り、カッターナイフで紐を切る際に、誤って、左手親指付け根に切創を負った。,貨物取扱業,港湾運送業,一般港湾運送業,30～49,その他の装置等,人力機械工具等,手工具,切れ、こすれ,45
1,9,16～17,荷降ろし後トラックの荷台から降りようとサイドの扉に手を掛け足を下のステップに下ろそうとしたとき、ステップのゴムとゴム止めに足が引っ掛かり地面に落下し、右足首に全体重がかかり、アキレス腱を断裂した。,貨物取扱業,陸上貨物取扱業,陸上貨物取扱業,10～29,物上げ装置、運搬機械,動力運搬機,トラック,墜落、転落,61
1,9,10～11,工場内で、釘打ち機を使用して木箱に押さえ用の木端を打ちつけようとした際、誤って右足に釘を打ち、釘が右足を貫通して負傷した。,貨物取扱業,陸上貨物取扱業,陸上貨物取扱業,10～29,動力機械,一般動力機械,その他の一般動力機械,飛来、落下,23
1,9,10～11,物流センター内の倉庫で、棚（高さ150cm）に商品（約7kg）を補充していた際、隙間に無理に押し込もうとしたところ、商品が落下しそうになった。そのとき、右手で商品を支えようとして薬指を骨折した。,貨物取扱業,陸上貨物取扱業,陸上貨物取扱業,50～99,荷,荷,荷姿の物,飛来、落下,38
1,9,16～17,複数台持ってきたカゴ台車が倒れて、近くで作業していた従業員の右足甲部分に接触してヒビが入った。,貨物取扱業,陸上貨物取扱業,陸上貨物取扱業,100～299,その他の装置等,人力機械工具等,人力運搬機,崩壊、倒壊,59
1,9,17～18,プラスチック製のパレットを片付けているときに反動でパレットが跳ね返り、右手中指を骨折した。,貨物取扱業,陸上貨物取扱業,陸上貨物取扱業,50～99,その他の装置等,用具,その他の用具,激突され,36
1,9,15～16,ピッキング作業中、両手が埋まった状態で補充商品の空箱につまずき、床面に左膝を強打し蓋骨を折った。,貨物取扱業,陸上貨物取扱業,陸上貨物取扱業,100～299,荷,荷,荷姿の物,転倒,61
1,9,13～14,倉庫内でフォークリフトを運転中、柱とフォークリフトの間に左足首を挟み負傷した。,貨物取扱業,陸上貨物取扱業,陸上貨物取扱業,100～299,物上げ装置、運搬機械,動力運搬機,フォークリフト,はさまれ、巻き込まれ,54
1,9,15～16,荷台上での積み込み作業が完了して降車する際、荷台上の養生（板）に左足を掛けて右足で着地しようとしたところ、養生がずれたため、着地に失敗して右足ふくらはぎに腓腹筋損傷を負った。,貨物取扱業,陸上貨物取扱業,陸上貨物取扱業,10～29,物上げ装置、運搬機械,動力運搬機,トラック,墜落、転落,49
1,9,14～15,就業場所の駐車場から、幟の土台を駐車中の車に積み込もうとして、腰椎椎間板症を発症した。,貨物取扱業,港湾運送業,その他の港湾運送業,1～9,荷,荷,荷姿の物,動作の反動、無理な動作,28
1,9,21～22,荷物を仕分け中にローラーを跨ごうとした際、ローラーの淵に右足を引っ掛けてしまい正面から転倒し着地したとき、左手首と右膝を負傷した。,貨物取扱業,陸上貨物取扱業,陸上貨物取扱業,10～29,物上げ装置、運搬機械,動力運搬機,コンベヤー,転倒,43
1,9,17～18,作業場へ向かい階段で足を滑らせ、左肩を負傷した。,貨物取扱業,陸上貨物取扱業,陸上貨物取扱業,100～299,仮設物、建築物、構築物等,仮設物、建築物、構築物等,階段、桟橋,転倒,28
1,9,14～15,脚立に乗り、3段積み貨物の最上段のダメージを確認する際、脚立がぐらついたため飛び下りたところ、左足踵を骨折した。,貨物取扱業,港湾運送業,港湾荷役業,10～29,その他の装置等,用具,はしご等,墜落、転落,42
1,9,18～19,空のカートをホーム下からホーム上に上げる際、持ち上げたカートのバランスが崩れ、頭上に落ち前頭部2か所に創傷を負った。,貨物取扱業,陸上貨物取扱業,陸上貨物取扱業,10～29,その他の装置等,用具,その他の用具,激突され,62
1,9,10～11,棚台車を搬送する際、棚台車とパレットの間を通り抜けようとして、隣の棚台車に手の甲を挟んで打撲を負った。,貨物取扱業,陸上貨物取扱業,陸上貨物取扱業,1～9,その他の装置等,人力機械工具等,人力運搬機,はさまれ、巻き込まれ,32
1,9,16～17,フォークリフトの異常を復旧し、再び乗車しようとした際、つまずいてバランスを崩してシートに倒れ込んでフレームに右手中指を挟み骨折、切創を負った。,貨物取扱業,港湾運送業,その他の港湾運送業,10～29,物上げ装置、運搬機械,動力運搬機,フォークリフト,転倒,54
